0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,Year
476,Trey Alexander,22,NOP,SG,5,0,8.4,1.2,1.8,.667,0.4,0.6,.667,0.8,1.2,.667,.778,0.0,0.0,,0.0,0.8,0.8,1.0,0.2,0.2,0.2,0.8,2.8,,2026
477,Pat Connaughton,33,CHO,SG,36,0,7.3,1.0,2.2,.449,0.5,1.3,.396,0.4,0.8,.533,.571,0.3,0.5,.667,0.3,1.1,1.5,0.5,0.3,0.0,0.3,0.2,2.8,,2026
478,AJ Johnson,21,2TM,SG,41,0,8.9,1.0,3.2,.321,0.2,1.1,.205,0.8,2.1,.379,.355,0.5,0.6,.826,0.2,0.9,1.1,0.9,0.2,0.0,0.6,0.5,2.7,,2026
478,AJ Johnson,21,WAS,SG,25,0,8.6,1.1,3.3,.325,0.3,1.0,.280,0.8,2.3,.345,.367,0.4,0.5,.750,0.3,0.9,1.2,0.9,0.3,0.0,0.7,0.6,2.8,,2026
478,AJ Johnson,21,DAL,SG,16,0,9.3,0.9,3.0,.313,0.1,1.2,.105,0.8,1.8,.448,.333,0.6,0.7,.909,0.1,0.9,0.9,0.9,0.1,0.1,0.4,0.4,2.6,,2026
479,Koby Brea,23,PHO,SG,7,0,4.7,0.9,2.0,.429,0.7,1.6,.455,0.1,0.4,.333,.607,0.3,0.3,1.000,0.0,0.3,0.3,0.6,0.0,0.0,0.0,0.6,2.7,,2026
480,Kevon Looney,29,NOP,C,19,6,13.4,1.2,2.8,.426,0.1,0.5,.111,1.2,2.4,.489,.435,0.3,0.4,.625,2.3,2.9,5.3,1.3,0.3,0.5,0.4,1.7,2.7,,2026
481,Khaman Maluach,19,PHO,C,39,0,8.3,1.1,2.0,.545,0.1,0.4,.214,1.0,1.6,.619,.565,0.5,0.6,.760,0.8,1.5,2.3,0.2,0.1,0.6,0.6,0.9,2.7,,2026
482,Alijah Martin,24,TOR,SG,18,0,6.6,0.8,2.3,.366,0.2,1.0,.222,0.6,1.3,.478,.415,0.8,1.0,.778,0.5,0.6,1.1,0.5,0.4,0.2,0.3,0.6,2.7,,2026
483,Norchad Omier,24,LAC,PF,3,0,4.7,1.3,1.7,.800,0.0,0.3,.000,1.3,1.3,1.000,.800,0.0,0.0,,0.7,0.7,1.3,0.3,0.3,0.0,0.0,0.7,2.7,,2026
484,Christian Koloko,25,3TM,C,25,4,13.2,1.1,2.7,.418,0.0,0.3,.143,1.1,2.4,.450,.425,0.3,0.4,.700,1.1,1.8,2.9,0.7,0.6,0.9,0.5,1.7,2.6,,2026
484,Christian Koloko,25,LAL,C,2,0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,,2026
484,Christian Koloko,25,MEM,C,11,2,17.7,1.3,3.2,.400,0.0,0.1,.000,1.3,3.1,.412,.400,0.1,0.4,.250,1.7,2.3,4.0,0.9,0.9,1.2,0.6,1.8,2.6,,2026
484,Christian Koloko,25,ATL,C,12,2,10.8,1.2,2.7,.438,0.1,0.5,.167,1.1,2.2,.500,.453,0.5,0.5,1.000,0.8,1.5,2.3,0.6,0.3,0.8,0.5,1.8,2.9,,2026
485,Julian Phillips,22,2TM,SF,44,2,8.4,1.0,2.3,.424,0.4,1.2,.315,0.6,1.0,.556,.510,0.3,0.4,.882,0.5,0.5,1.0,0.2,0.5,0.2,0.2,0.8,2.6,,2026
485,Julian Phillips,22,CHI,SF,35,2,9.5,1.1,2.5,.420,0.5,1.4,.327,0.6,1.1,.538,.511,0.3,0.3,.818,0.6,0.6,1.3,0.2,0.5,0.2,0.2,0.9,2.8,,2026
485,Julian Phillips,22,MIN,SF,9,0,4.1,0.6,1.2,.455,0.1,0.6,.200,0.4,0.7,.667,.500,0.7,0.7,1.000,0.0,0.2,0.2,0.2,0.4,0.1,0.1,0.1,1.9,,2026
486,Gary Harris,31,MIL,SG,45,2,13.7,0.9,2.0,.451,0.6,1.4,.419,0.3,0.6,.517,.593,0.2,0.2,.889,0.3,1.0,1.2,1.0,0.6,0.2,0.4,1.1,2.6,,2026
487,Jonathan Isaac,28,ORL,PF,52,0,10.0,0.9,2.1,.422,0.1,0.7,.184,0.8,1.4,.549,.454,0.7,1.1,.603,0.8,1.7,2.5,0.4,0.4,0.6,0.3,0.8,2.6,,2026
488,Chaz Lanier,24,DET,SG,28,0,7.8,0.9,2.6,.342,0.6,2.0,.321,0.3,0.6,.412,.466,0.2,0.2,.833,0.3,0.5,0.7,0.5,0.3,0.0,0.1,0.4,2.6,,2026
489,E.J. Liddell,25,BRK,PF,20,0,9.7,1.1,2.8,.382,0.4,1.6,.219,0.7,1.2,.609,.445,0.2,0.3,.600,0.4,1.5,1.9,0.8,0.2,0.4,0.4,1.4,2.6,,2026
490,Jae'Sean Tate,30,HOU,SF,39,0,8.4,1.1,2.2,.512,0.2,0.7,.310,0.9,1.5,.614,.564,0.2,0.2,.667,0.6,0.7,1.3,0.4,0.2,0.1,0.3,1.1,2.6,,2026
491,Mo Bamba,27,2TM,C,4,0,11.0,1.3,2.8,.455,0.0,0.0,,1.3,2.8,.455,.455,0.0,0.0,,2.5,3.0,5.5,0.3,0.0,0.8,0.5,1.5,2.5,,2026
491,Mo Bamba,27,TOR,C,2,0,3.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,0.0,0.0,,0.5,0.5,1.0,0.0,0.0,0.5,0.0,1.0,0.0,,2026
491,Mo Bamba,27,UTA,C,2,0,19.0,2.5,4.5,.556,0.0,0.0,,2.5,4.5,.556,.556,0.0,0.0,,4.5,5.5,10.0,0.5,0.0,1.0,1.0,2.0,5.0,,2026
492,Malevy Leons,26,GSW,SF,20,1,8.7,1.0,2.3,.435,0.2,0.7,.231,0.9,1.7,.515,.467,0.3,0.4,.750,1.1,0.8,1.8,0.5,0.4,0.4,0.3,1.0,2.5,,2026
493,Lindy Waters III,28,SAS,SG,39,0,7.2,0.8,2.2,.372,0.7,2.0,.338,0.2,0.2,.667,.523,0.1,0.1,.667,0.1,0.6,0.7,0.5,0.1,0.0,0.2,0.6,2.4,,2026
494,Charles Bassey,25,3TM,C,6,0,6.8,1.0,2.0,.500,0.0,0.0,,1.0,2.0,.500,.500,0.3,0.8,.400,1.5,1.5,3.0,0.3,0.3,0.3,0.2,0.8,2.3,,2026
494,Charles Bassey,25,MEM,C,2,0,15.5,1.5,4.0,.375,0.0,0.0,,1.5,4.0,.375,.375,0.5,1.5,.333,3.5,4.0,7.5,1.0,0.5,0.5,0.5,2.5,3.5,,2026
494,Charles Bassey,25,PHI,C,1,0,5.0,1.0,1.0,1.000,0.0,0.0,,1.0,1.0,1.000,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,,2026
494,Charles Bassey,25,BOS,C,3,0,1.7,0.7,1.0,.667,0.0,0.0,,0.7,1.0,.667,.667,0.3,0.7,.500,0.7,0.3,1.0,0.0,0.3,0.0,0.0,0.0,1.7,,2026
495,Chris Boucher,33,BOS,PF,9,0,10.4,0.9,2.8,.320,0.2,1.7,.133,0.7,1.1,.600,.360,0.3,0.4,.750,0.2,1.8,2.0,0.3,0.6,0.8,0.1,1.9,2.3,,2026
496,Jeff Green,39,HOU,PF,27,0,5.3,0.9,2.0,.418,0.4,1.4,.324,0.4,0.7,.611,.527,0.1,0.1,1.000,0.2,0.5,0.7,0.2,0.0,0.0,0.0,0.3,2.3,,2026
497,Yang Hansen,20,POR,C,41,1,7.2,0.8,2.4,.310,0.1,1.0,.119,0.6,1.4,.448,.335,0.7,0.8,.824,0.5,1.1,1.6,0.5,0.1,0.2,0.8,1.0,2.3,,2026
498,Luke Travers,24,CLE,SG,12,0,8.6,0.8,3.0,.250,0.1,1.3,.063,0.7,1.7,.400,.264,0.8,0.8,1.000,0.8,1.3,2.0,0.8,0.6,0.3,0.3,0.5,2.3,,2026
499,Chris Youngblood,23,2TM,SG,33,0,5.5,0.7,1.9,.349,0.5,1.6,.333,0.1,0.3,.444,.492,0.3,0.3,.900,0.2,0.6,0.8,0.4,0.1,0.1,0.1,0.6,2.2,,2026
499,Chris Youngblood,23,OKC,SG,32,0,5.4,0.6,1.9,.333,0.5,1.6,.314,0.1,0.3,.444,.467,0.3,0.3,.900,0.2,0.7,0.9,0.3,0.1,0.1,0.1,0.6,2.0,,2026
499,Chris Youngblood,23,POR,SG,1,0,9.0,2.0,3.0,.667,2.0,3.0,.667,0.0,0.0,,1.000,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,6.0,,2026
500,JD Davison,23,HOU,PG,25,0,7.4,0.8,2.2,.389,0.3,1.1,.286,0.5,1.0,.500,.463,0.2,0.4,.556,0.1,0.8,0.9,1.1,0.2,0.2,0.3,0.6,2.2,,2026
501,Tristan Enaruna,24,CLE,SF,6,0,5.7,1.0,2.7,.375,0.2,0.8,.200,0.8,1.8,.455,.406,0.0,0.2,.000,0.8,0.7,1.5,0.5,0.2,0.0,0.3,0.2,2.2,,2026
502,Tyler Smith,21,DAL,PF,5,0,6.8,0.8,2.2,.364,0.4,1.8,.222,0.4,0.4,1.000,.455,0.2,0.4,.500,0.2,1.0,1.2,0.0,0.2,0.0,0.6,0.4,2.2,,2026
503,Hunter Tyson,25,DEN,PF,21,2,7.7,0.7,2.5,.269,0.3,1.6,.212,0.3,0.9,.368,.337,0.5,0.6,.846,0.2,1.5,1.7,0.8,0.1,0.0,0.2,0.6,2.2,,2026
504,Bronny James,21,LAL,SG,34,1,7.1,0.8,2.0,.406,0.4,0.9,.419,0.4,1.1,.395,.500,0.1,0.1,.800,0.1,0.4,0.5,1.1,0.4,0.1,0.4,0.6,2.1,,2026
505,Maxi Kleber,34,LAL,PF,37,1,10.7,0.8,1.7,.468,0.2,0.6,.273,0.6,1.1,.575,.516,0.4,0.6,.583,0.8,1.2,1.9,0.6,0.4,0.3,0.4,1.4,2.1,,2026
506,TyTy Washington Jr.,24,LAC,PG,10,0,6.6,0.9,1.8,.500,0.3,0.8,.375,0.6,1.0,.600,.583,0.0,0.0,,0.1,0.2,0.3,1.4,0.4,0.2,0.3,0.4,2.1,,2026
507,Omer Yurtseven,27,GSW,C,8,0,9.4,0.6,2.1,.294,0.0,0.4,.000,0.6,1.8,.357,.294,0.9,1.5,.583,1.5,1.3,2.8,0.5,0.3,0.0,1.0,1.3,2.1,,2026
508,Dalano Banton,26,2TM,PG,5,0,5.0,0.8,1.8,.444,0.0,0.0,,0.8,1.8,.444,.444,0.4,0.4,1.000,0.2,0.0,0.2,0.8,0.2,0.2,0.4,0.2,2.0,,2026
508,Dalano Banton,26,LAC,PG,2,0,5.0,1.5,2.0,.750,0.0,0.0,,1.5,2.0,.750,.750,0.0,0.0,,0.5,0.0,0.5,1.0,0.5,0.0,0.5,0.0,3.0,,2026
508,Dalano Banton,26,BOS,PG,3,0,5.0,0.3,1.7,.200,0.0,0.0,,0.3,1.7,.200,.200,0.7,0.7,1.000,0.0,0.0,0.0,0.7,0.0,0.3,0.3,0.3,1.3,,2026
509,Colin Castleton,25,ORL,C,1,0,10.0,1.0,3.0,.333,0.0,0.0,,1.0,3.0,.333,.333,0.0,0.0,,0.0,4.0,4.0,1.0,0.0,0.0,2.0,1.0,2.0,,2026
510,Hunter Dickinson,25,NOP,C,1,0,5.0,1.0,2.0,.500,0.0,0.0,,1.0,2.0,.500,.500,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,,2026
511,Trentyn Flowers,20,CHI,SF,2,0,3.0,1.0,1.5,.667,0.0,0.5,.000,1.0,1.0,1.000,.667,0.0,0.0,,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.5,2.0,,2026
512,Keshon Gilbert,22,WAS,PG,3,0,16.0,0.3,1.3,.250,0.0,0.7,.000,0.3,0.7,.500,.250,1.3,1.3,1.000,0.7,1.0,1.7,1.0,0.7,1.3,2.0,1.0,2.0,,2026
513,CJ Huntley,24,PHO,SF,1,0,5.0,1.0,2.0,.500,0.0,0.0,,1.0,2.0,.500,.500,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,2026
514,Andre Jackson Jr.,24,MIL,SG,41,1,7.4,0.7,2.1,.329,0.3,1.1,.255,0.4,0.9,.421,.400,0.3,0.4,.778,0.5,0.8,1.3,0.8,0.4,0.0,0.6,0.9,2.0,,2026
515,Colby Jones,23,DET,SG,1,0,7.0,1.0,3.0,.333,0.0,2.0,.000,1.0,1.0,1.000,.333,0.0,0.0,,0.0,4.0,4.0,2.0,0.0,0.0,0.0,1.0,2.0,,2026
516,Johnny Juzang,24,MIN,SG,21,0,4.2,0.8,1.8,.421,0.3,1.1,.250,0.5,0.7,.714,.500,0.2,0.4,.625,0.2,0.6,0.8,0.3,0.1,0.0,0.2,0.1,2.0,,2026
517,Jordan McLaughlin,29,SAS,PG,40,0,6.6,0.8,1.8,.411,0.4,1.0,.410,0.4,0.9,.412,.521,0.1,0.1,.800,0.1,0.6,0.7,0.9,0.5,0.1,0.4,0.3,2.0,,2026
518,Wendell Moore Jr.,24,DET,SG,5,0,10.8,0.8,1.4,.571,0.0,0.2,.000,0.8,1.2,.667,.571,0.4,0.4,1.000,0.2,1.0,1.2,0.6,0.4,0.4,0.2,0.2,2.0,,2026
519,Alex Morales,28,ORL,PG,1,0,12.0,1.0,2.0,.500,0.0,0.0,,1.0,2.0,.500,.500,0.0,0.0,,1.0,2.0,3.0,4.0,0.0,0.0,2.0,4.0,2.0,,2026
520,Zyon Pullin,24,MIN,SG,2,0,3.0,0.5,0.5,1.000,0.0,0.0,,0.5,0.5,1.000,1.000,1.0,1.0,1.000,0.0,0.0,0.0,1.5,0.5,0.0,1.0,1.0,2.0,,2026
521,Payton Sandfort,23,OKC,SF,2,0,3.5,0.5,2.5,.200,0.5,2.0,.250,0.0,0.5,.000,.300,0.5,1.0,.500,0.0,1.0,1.0,0.0,0.0,0.0,0.5,2.5,2.0,,2026
522,Caleb Houstan,23,ATL,SF,16,0,4.3,0.6,1.4,.455,0.5,1.1,.444,0.1,0.3,.500,.636,0.2,0.2,1.000,0.3,0.2,0.4,0.2,0.1,0.1,0.3,0.6,1.9,,2026
523,Ariel Hukporti,23,NYK,C,49,4,8.9,0.7,1.2,.550,0.0,0.1,.250,0.7,1.1,.571,.558,0.4,0.6,.750,0.9,1.8,2.8,0.5,0.2,0.5,0.6,1.2,1.8,,2026
524,Harrison Ingram,23,SAS,SF,5,0,3.4,0.8,1.0,.800,0.2,0.2,1.000,0.6,0.8,.750,.900,0.0,0.0,,0.6,0.0,0.6,0.2,0.0,0.0,0.0,0.4,1.8,,2026
525,Bobi Klintman,22,DET,SF,12,0,5.9,0.8,2.3,.333,0.3,1.1,.308,0.4,1.2,.357,.407,0.0,0.3,.000,0.4,1.2,1.6,0.5,0.3,0.0,0.5,0.9,1.8,,2026
526,Isaiah Livers,27,PHO,PF,36,0,9.6,0.6,1.8,.344,0.3,1.1,.300,0.3,0.7,.417,.438,0.3,0.3,.750,0.5,1.2,1.7,0.6,0.4,0.2,0.3,0.8,1.8,,2026
527,Cody Martin,30,IND,SF,4,0,13.8,0.5,2.5,.200,0.0,1.3,.000,0.5,1.3,.400,.200,0.8,1.5,.500,0.3,3.3,3.5,0.5,1.0,0.5,1.0,1.3,1.8,,2026
528,Kevin McCullar Jr.,24,NYK,SF,20,0,6.5,0.7,1.8,.389,0.3,0.9,.333,0.4,0.9,.444,.472,0.1,0.3,.400,0.5,0.8,1.3,1.0,0.4,0.0,0.6,0.9,1.8,,2026
529,Orlando Robinson,25,ORL,C,4,1,6.3,0.8,1.3,.600,0.3,0.5,.500,0.5,0.8,.667,.700,0.0,0.0,,0.5,0.5,1.0,0.8,0.3,0.0,0.0,0.8,1.8,,2026
530,Jahmir Young,25,MIA,PG,11,0,4.6,0.7,2.0,.364,0.2,0.7,.250,0.5,1.3,.429,.409,0.2,0.2,1.000,0.2,0.2,0.4,0.5,0.1,0.0,0.3,0.5,1.8,,2026
531,Mason Plumlee,35,2TM,C,18,2,8.3,0.6,0.7,.769,0.0,0.0,,0.6,0.7,.769,.769,0.5,0.8,.643,0.9,1.9,2.8,1.1,0.5,0.0,0.6,0.9,1.6,,2026
531,Mason Plumlee,35,CHO,C,14,2,8.9,0.6,0.9,.750,0.0,0.0,,0.6,0.9,.750,.750,0.6,0.9,.667,0.7,2.1,2.9,1.1,0.4,0.0,0.6,0.7,1.9,,2026
531,Mason Plumlee,35,SAS,C,4,0,6.3,0.3,0.3,1.000,0.0,0.0,,0.3,0.3,1.000,1.000,0.3,0.5,.500,1.5,1.0,2.5,0.8,0.8,0.0,0.5,1.5,0.8,,2026
532,Jonathan Mogbo,24,TOR,PF,34,0,6.3,0.7,1.2,.561,0.0,0.0,.000,0.7,1.2,.575,.561,0.2,0.4,.583,0.6,1.2,1.8,0.6,0.3,0.2,0.3,0.6,1.6,,2026
533,Lachlan Olbrich,22,CHI,C,29,0,6.7,0.6,1.2,.500,0.1,0.3,.222,0.6,0.9,.593,.528,0.3,0.8,.409,0.7,1.3,2.0,0.7,0.2,0.1,0.3,1.0,1.6,,2026
534,Jacob Toppin,25,ATL,SF,5,0,3.4,0.8,1.2,.667,0.0,0.0,,0.8,1.2,.667,.667,0.0,0.0,,0.0,0.2,0.2,0.2,0.0,0.2,0.0,0.2,1.6,,2026
535,Buddy Boeheim,26,OKC,SF,4,0,3.8,0.5,1.5,.333,0.5,1.5,.333,0.0,0.0,,.500,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.5,,2026
536,Adou Thiero,21,LAL,SF,20,0,5.4,0.5,1.1,.455,0.0,0.1,.000,0.5,1.1,.476,.455,0.5,0.6,.750,0.4,0.7,1.0,0.3,0.3,0.1,0.3,0.8,1.5,,2026
537,Rocco Zikarsky,19,MIN,C,4,0,4.0,0.8,1.3,.600,0.0,0.0,,0.8,1.3,.600,.600,0.0,0.0,,0.5,0.8,1.3,0.0,0.0,0.8,0.0,0.3,1.5,,2026
538,Xavier Tillman Sr.,27,2TM,C,26,1,6.1,0.6,1.6,.390,0.1,0.7,.167,0.5,0.9,.565,.427,0.0,0.2,.250,0.7,0.8,1.5,0.4,0.3,0.1,0.3,0.5,1.4,,2026
538,Xavier Tillman Sr.,27,BOS,C,14,1,7.9,1.0,2.2,.452,0.2,1.1,.200,0.8,1.1,.688,.500,0.0,0.0,,0.7,1.1,1.8,0.4,0.4,0.1,0.4,0.6,2.2,,2026
538,Xavier Tillman Sr.,27,CHO,C,12,0,4.0,0.2,0.8,.200,0.0,0.3,.000,0.2,0.6,.286,.200,0.1,0.3,.250,0.7,0.4,1.1,0.5,0.2,0.1,0.3,0.3,0.4,,2026
539,Brooks Barnhizer,23,OKC,SG,36,0,7.7,0.5,1.4,.380,0.1,0.5,.294,0.4,0.9,.424,.430,0.1,0.2,.667,0.4,1.4,1.8,0.5,0.2,0.1,0.2,0.6,1.3,,2026
540,Isaiah Crawford,24,HOU,SF,13,0,5.8,0.5,1.4,.333,0.2,0.8,.200,0.3,0.6,.500,.389,0.2,0.3,.750,0.2,0.6,0.8,0.3,0.2,0.2,0.2,0.2,1.3,,2026
541,Nigel Hayes-Davis,31,PHO,SF,27,0,7.2,0.6,1.7,.326,0.1,0.6,.125,0.5,1.1,.433,.348,0.1,0.1,.500,0.4,0.8,1.2,0.3,0.3,0.1,0.3,0.6,1.3,,2026
542,Curtis Jones,24,DEN,SG,7,0,4.7,0.6,2.0,.286,0.1,1.3,.111,0.4,0.7,.600,.321,0.0,0.0,,0.1,0.6,0.7,0.6,0.1,0.0,0.1,0.4,1.3,,2026
543,Kyle Lowry,39,PHI,PG,13,0,8.7,0.3,1.5,.200,0.3,1.5,.200,0.0,0.0,,.300,0.4,0.5,.833,0.0,0.7,0.7,0.8,0.2,0.2,0.3,0.6,1.3,,2026
544,Isaac Jones,25,2TM,PF,6,1,4.3,0.5,1.0,.500,0.0,0.3,.000,0.5,0.7,.750,.500,0.2,0.3,.500,0.3,0.5,0.8,0.2,0.0,0.2,0.0,0.7,1.2,,2026
544,Isaac Jones,25,SAC,PF,3,1,5.7,0.3,0.7,.500,0.0,0.3,.000,0.3,0.3,1.000,.500,0.3,0.7,.500,0.7,0.0,0.7,0.3,0.0,0.0,0.0,1.3,1.0,,2026
544,Isaac Jones,25,DET,PF,3,0,3.0,0.7,1.3,.500,0.0,0.3,.000,0.7,1.0,.667,.500,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.3,0.0,0.0,1.3,,2026
545,Thanasis Antetokounmpo,33,MIL,SF,30,0,3.7,0.4,0.8,.478,0.0,0.1,.000,0.4,0.7,.524,.478,0.5,0.8,.625,0.3,0.6,0.9,0.3,0.3,0.2,0.3,0.4,1.2,,2026
546,Javonte Cooke,26,POR,SG,19,0,4.9,0.5,2.2,.220,0.2,1.2,.130,0.3,0.9,.333,.256,0.1,0.1,1.000,0.2,0.8,1.0,0.4,0.3,0.0,0.5,0.3,1.2,,2026
547,Pacôme Dadiet,20,NYK,SG,25,0,3.7,0.4,1.2,.310,0.2,0.8,.250,0.2,0.4,.444,.397,0.2,0.2,1.000,0.1,0.7,0.8,0.4,0.1,0.0,0.1,0.2,1.2,,2026
548,Dillon Jones,24,NYK,SF,6,0,4.5,0.2,1.0,.167,0.2,0.7,.250,0.0,0.3,.000,.250,0.7,0.7,1.000,0.3,0.7,1.0,0.7,0.3,0.0,0.0,0.8,1.2,,2026
549,Amari Williams,24,BOS,PF,20,2,6.2,0.4,0.9,.471,0.0,0.0,,0.4,0.9,.471,.471,0.4,0.6,.667,0.4,1.2,1.6,0.4,0.1,0.5,0.5,0.8,1.2,,2026
550,Markelle Fultz,27,TOR,PG,4,0,8.5,0.5,2.5,.200,0.0,0.0,,0.5,2.5,.200,.200,0.0,0.0,,0.0,0.3,0.3,2.0,0.5,0.0,1.0,0.5,1.0,,2026
551,David Roddy,24,DEN,PF,2,0,6.0,0.0,1.5,.000,0.0,1.5,.000,0.0,0.0,,.000,1.0,1.0,1.000,0.5,1.5,2.0,1.0,0.5,0.0,0.0,1.0,1.0,,2026
552,Hunter Sallis,22,PHI,SG,7,0,3.7,0.4,0.7,.600,0.0,0.0,,0.4,0.7,.600,.600,0.1,0.3,.500,0.0,0.1,0.1,0.6,0.0,0.1,0.7,0.3,1.0,,2026
553,Dario Šarić,31,SAC,C,5,0,8.2,0.2,1.2,.167,0.2,0.6,.333,0.0,0.6,.000,.250,0.4,0.4,1.000,0.2,1.0,1.2,0.4,0.0,0.0,0.4,0.6,1.0,,2026
554,Olivier Sarr,26,CLE,C,1,0,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,1.0,2.0,.500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,,2026
555,Stanley Umude,26,SAS,SG,2,0,3.5,0.5,1.0,.500,0.0,0.5,.000,0.5,0.5,1.000,.500,0.0,0.0,,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0,,2026
556,Bismack Biyombo,33,SAS,C,23,1,5.8,0.3,0.6,.571,0.0,0.0,,0.3,0.6,.571,.571,0.2,0.3,.714,0.2,0.8,1.0,0.2,0.2,0.0,0.3,1.1,0.9,,2026
557,Johni Broome,23,PHI,C,11,0,5.0,0.4,2.2,.167,0.0,0.5,.000,0.4,1.7,.211,.167,0.2,0.5,.333,0.6,0.8,1.5,0.4,0.3,0.2,0.3,0.6,0.9,,2026
558,N'Faly Dante,24,ATL,C,4,0,3.8,0.3,1.0,.250,0.0,0.0,,0.3,1.0,.250,.250,0.3,0.3,1.000,0.8,1.0,1.8,0.0,0.5,0.0,0.3,0.3,0.8,,2026
559,Vladislav Goldin,24,MIA,C,5,0,2.8,0.4,0.6,.667,0.0,0.0,,0.4,0.6,.667,.667,0.0,0.0,,0.2,0.6,0.8,0.4,0.0,0.2,0.2,0.6,0.8,,2026
560,Joe Ingles,38,MIN,SF,25,0,4.1,0.3,0.5,.538,0.1,0.3,.375,0.2,0.2,.800,.654,0.1,0.1,1.000,0.0,0.4,0.4,0.8,0.3,0.0,0.4,0.2,0.8,,2026
561,Trey Jemison,26,NYK,C,11,0,5.5,0.4,0.6,.571,0.0,0.0,,0.4,0.6,.571,.571,0.1,0.1,1.000,0.7,0.7,1.5,0.3,0.1,0.2,0.5,0.8,0.8,,2026
562,Drew Peterson,26,CHO,PF,6,0,10.7,0.3,2.7,.125,0.0,2.0,.000,0.3,0.7,.500,.125,0.2,0.3,.500,0.5,1.0,1.5,0.3,0.5,0.2,0.0,0.5,0.8,,2026
563,Garrett Temple,39,TOR,SG,20,0,3.4,0.2,0.7,.214,0.1,0.6,.182,0.1,0.2,.333,.286,0.3,0.5,.667,0.1,0.4,0.4,0.4,0.2,0.1,0.4,0.3,0.7,,2026
564,Max Shulga,23,BOS,SG,7,0,1.7,0.1,0.6,.250,0.0,0.1,.000,0.1,0.4,.333,.250,0.3,0.3,1.000,0.1,0.0,0.1,0.3,0.0,0.0,0.1,0.7,0.6,,2026
565,John Tonje,24,BOS,SG,4,0,3.0,0.0,0.5,.000,0.0,0.5,.000,0.0,0.0,,.000,0.5,0.5,1.000,0.0,0.5,0.5,0.3,0.3,0.0,0.0,0.3,0.5,,2026
566,Chris Mañon,24,LAL,SG,6,0,4.2,0.0,0.3,.000,0.0,0.3,.000,0.0,0.0,,.000,0.3,0.3,1.000,0.2,0.8,1.0,0.2,0.5,0.3,0.2,0.8,0.3,,2026
567,Jahmyl Telfort,24,LAC,PF,8,0,4.0,0.0,0.5,.000,0.0,0.5,.000,0.0,0.0,,.000,0.1,0.5,.250,0.0,0.4,0.4,0.1,0.1,0.0,0.1,0.6,0.1,,2026
568,Darius Brown II,26,CLE,SG,1,0,3.0,0.0,1.0,.000,0.0,0.0,,0.0,1.0,.000,.000,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,2026
569,Noa Essengue,19,CHI,PF,2,0,3.0,0.0,1.5,.000,0.0,1.0,.000,0.0,0.5,.000,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,,2026
570,Tosan Evbuomwan,24,NYK,SF,5,0,1.6,0.0,0.2,.000,0.0,0.0,,0.0,0.2,.000,.000,0.0,0.0,,0.2,0.2,0.4,0.0,0.0,0.0,0.0,0.2,0.0,,2026
571,Enrique Freeman,25,MIN,PF,2,0,4.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,1.5,1.5,0.0,0.0,0.5,0.0,0.0,0.0,,2026
572,Chucky Hepburn,22,TOR,PG,2,0,6.5,0.0,3.0,.000,0.0,2.5,.000,0.0,0.5,.000,.000,0.0,0.0,,0.0,0.5,0.5,1.0,0.5,0.0,0.5,1.0,0.0,,2026
573,Trevor Keels,22,MIA,SG,4,0,1.3,0.0,1.0,.000,0.0,0.8,.000,0.0,0.3,.000,.000,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,2026
,League Average,,,,,,,,,.470,,,.359,,,.549,.545,,,.783,,,,,,,,,,,2026
